TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 89354244, -0.9319747, -0.3145619, 0.1802054, 0.2855458, -0.9432216, -0.1696957, 0.2233534, -0.1066952, 0.9688804
 89374236, -0.931833, -0.3148363, 0.1804588, 0.286025, -0.9432551, -0.1686997, 0.2233315, -0.1055842, 0.9690073
 89394228, -0.9316647, -0.3152042, 0.1806851, 0.2865568, -0.9432362, -0.1679009, 0.2233518, -0.1046508, 0.9691038
 89414220, -0.9314536, -0.3157397, 0.1808386, 0.2873033, -0.9431794, -0.1669416, 0.2232733, -0.1035429, 0.969241
 89434212, -0.9312373, -0.3162767, 0.1810144, 0.2880554, -0.9431241, -0.1659549, 0.2232067, -0.1024012, 0.9693776
 89454204, -0.9310042, -0.3168901, 0.18114, 0.2889093, -0.9430503, -0.1648864, 0.223075, -0.1011769, 0.9695364
 89474196, -0.9307718, -0.3175191, 0.1812335, 0.2897845, -0.9429696, -0.1638085, 0.2229099, -0.09994965, 0.9697017
 89494188, -0.9305711, -0.3180407, 0.1813491, 0.2905149, -0.9429062, -0.1628777, 0.222797, -0.09888466, 0.9698368
 89514180, -0.9303513, -0.318572, 0.1815444, 0.2912342, -0.9428349, -0.1620031, 0.2227761, -0.09784783, 0.9699467
 89534172, -0.9301089, -0.3191795, 0.1817193, 0.2919821, -0.9427156, -0.1613492, 0.222809, -0.09701357, 0.970023
 89554164, -0.929894, -0.3197934, 0.1817402, 0.2927276, -0.9425777, -0.1608038, 0.2227282, -0.09633014, 0.9701096
 89574156, -0.9296752, -0.3203939, 0.1818014, 0.2934572, -0.9424451, -0.16025, 0.2226809, -0.09562954, 0.9701898
 89594148, -0.9294773, -0.3209192, 0.1818871, 0.2940844, -0.9423259, -0.1598005, 0.22268, -0.09504075, 0.9702479
 89614140, -0.9293095, -0.3213766, 0.1819366, 0.2946787, -0.9422401, -0.1592103, 0.2225945, -0.09434283, 0.9703355
